Season,Building type,Cooling startegy_building level,Climate,Thermal sensation,Koppen climate classification,Clo,Met,Thermal preference,Relative humidity,Air velocity,Country,Air temperature
1,2,0,12,3.0,2,0.64,1.0,1,68.0,0.15,6,31.4
1,2,0,12,3.0,2,0.7,1.0,1,68.0,0.15,6,31.4
1,2,0,12,3.0,2,0.7,1.0,1,68.0,0.15,6,31.4
1,2,0,12,0.0,2,0.64,1.0,1,67.0,0.13,6,31.8
1,2,0,12,3.0,2,0.75,1.0,1,67.0,0.13,6,31.8
1,2,0,12,3.0,2,0.75,1.0,1,67.0,0.13,6,31.8
1,2,0,12,1.0,2,0.64,1.0,1,67.0,0.13,6,31.8
1,2,0,12,3.0,2,0.9,1.0,1,67.0,0.13,6,31.8
1,2,0,12,1.0,2,0.75,1.0,1,67.0,0.13,6,31.8
1,2,0,12,2.0,2,0.75,1.0,1,67.0,0.13,6,31.8
1,2,2,12,0.0,2,0.72,1.0,1,45.0,0.0,6,25.8
1,2,2,12,-1.0,2,0.75,1.0,0,45.0,0.0,6,25.8
1,2,2,12,-1.0,2,0.75,1.0,2,45.0,0.0,6,25.8
1,2,2,12,3.0,2,0.75,1.0,1,45.0,0.0,6,25.8
1,2,2,12,-2.0,2,0.75,1.0,2,45.0,0.0,6,25.8
1,2,2,12,3.0,2,0.97,1.0,1,45.0,0.0,6,25.8
1,2,2,12,-1.0,2,0.79,1.0,0,48.0,0.0,6,24.2
1,2,2,12,-2.0,2,0.66,1.0,2,48.0,0.0,6,24.2
1,2,2,12,-1.0,2,0.97,1.0,2,48.0,0.0,6,24.2
1,2,2,12,1.0,2,0.7,1.0,0,48.0,0.0,6,24.2
1,2,2,12,1.0,2,0.7,1.0,1,48.0,0.0,6,24.2
1,2,2,12,0.0,2,0.75,1.0,0,41.0,0.15,6,26.2
1,2,2,12,1.0,2,0.64,1.0,1,41.0,0.15,6,26.2
1,2,2,12,3.0,2,0.72,1.0,1,41.0,0.15,6,26.2
1,2,2,12,-1.0,2,0.7,1.0,1,41.0,0.15,6,26.2
1,2,2,12,-2.0,2,0.64,1.0,1,41.0,0.15,6,26.2
1,2,2,12,-1.0,2,0.75,1.0,2,44.0,0.21,6,28.6
1,2,2,12,-2.0,2,0.72,1.0,2,44.0,0.21,6,28.6
1,2,2,12,0.0,2,0.62,1.0,1,53.0,0.08,6,26.2
1,2,2,12,-1.0,2,0.65,1.0,2,53.0,0.08,6,26.2
1,2,2,12,2.0,2,0.64,1.0,1,53.0,0.08,6,26.2
1,2,2,12,-1.0,2,0.64,1.0,1,53.0,0.08,6,26.2
1,2,2,12,1.0,2,0.64,1.0,0,50.0,0.12,6,23.6
1,2,2,12,2.0,2,0.64,1.0,1,50.0,0.12,6,23.6
1,2,2,12,1.0,2,0.7,1.0,1,50.0,0.12,6,23.6
1,2,2,12,2.0,2,0.64,1.0,1,50.0,0.12,6,23.6
1,2,2,12,0.0,2,0.7,1.0,1,50.0,0.12,6,23.6
1,2,2,12,-1.0,2,0.64,1.0,1,50.0,0.12,6,23.6
1,2,2,12,3.0,2,0.7,1.0,1,50.0,0.12,6,23.6
1,2,2,12,-2.0,2,0.74,1.0,2,50.0,0.12,6,23.6
1,2,2,12,-2.0,2,0.74,1.0,2,50.0,0.12,6,23.6
1,2,2,12,0.0,2,0.64,1.0,0,50.0,0.12,6,23.6
1,2,2,12,-2.0,2,0.64,1.0,2,50.0,0.12,6,23.6
1,2,2,12,0.0,2,0.7,1.0,0,50.0,0.12,6,23.6
1,2,2,12,3.0,2,0.7,1.0,1,49.0,0.11,6,28.3
1,2,2,12,0.0,2,0.64,1.0,1,49.0,0.11,6,28.3
1,2,2,12,-1.0,2,0.64,1.0,0,49.0,0.11,6,28.3
1,2,2,12,-1.0,2,0.64,1.0,0,49.0,0.11,6,28.3
1,2,2,12,2.0,2,0.64,1.0,1,49.0,0.11,6,28.3
1,2,2,12,-1.0,2,0.64,1.0,0,49.0,0.11,6,28.3
1,2,2,12,2.0,2,0.62,1.0,1,47.0,0.22,6,26.9
1,2,2,12,-1.0,2,0.73,1.0,0,47.0,0.22,6,26.9
1,2,2,12,-1.0,2,0.68,1.0,2,47.0,0.22,6,26.9
1,2,2,12,-1.0,2,0.68,1.0,0,47.0,0.22,6,26.9
1,2,2,12,-2.0,2,0.62,1.0,0,47.0,0.22,6,26.9
1,2,2,12,-2.0,2,0.62,1.0,0,47.0,0.22,6,26.9
1,2,2,12,-2.0,2,0.68,1.0,0,47.0,0.22,6,26.9
1,2,2,12,-2.0,2,0.62,1.0,0,47.0,0.22,6,26.9
1,2,2,12,-1.0,2,0.68,1.0,0,47.0,0.22,6,26.9
1,2,2,12,0.0,2,0.68,1.0,1,47.0,0.22,6,26.9
1,2,2,12,-2.0,2,0.62,1.0,0,47.0,0.22,6,26.9
1,2,2,12,-2.0,2,0.68,1.0,0,47.0,0.22,6,26.9
1,2,2,12,2.0,2,0.62,1.0,1,47.0,0.22,6,26.9
1,2,2,12,-1.0,2,0.62,1.0,2,47.0,0.22,6,26.9
1,2,2,12,-1.0,2,0.63,1.0,0,47.0,0.22,6,26.9
1,2,2,12,2.0,2,0.63,1.0,1,47.0,0.22,6,26.9
1,2,2,12,0.0,2,0.75,1.0,1,47.0,0.1,6,24.9
1,2,2,12,-1.0,2,0.75,1.0,0,47.0,0.1,6,24.9
1,2,2,12,-2.0,2,0.75,1.0,1,47.0,0.1,6,24.9
1,2,2,12,-1.0,2,0.97,1.0,0,47.0,0.1,6,24.9
1,2,2,12,-1.0,2,0.64,1.0,2,47.0,0.1,6,24.9
1,2,2,12,1.0,2,0.64,1.0,0,47.0,0.1,6,24.9
1,2,2,12,0.0,2,0.7,1.0,2,47.0,0.1,6,24.9
1,2,2,12,3.0,2,0.97,1.0,1,47.0,0.1,6,24.9
1,2,2,12,-1.0,2,0.72,1.0,1,47.0,0.1,6,24.9
1,2,2,12,-1.0,2,0.66,1.0,1,47.0,0.44,6,28.0
1,2,2,12,3.0,2,0.72,1.0,1,47.0,0.44,6,28.0
1,2,2,12,-2.0,2,0.66,1.0,1,47.0,0.44,6,28.0
1,2,2,12,-1.0,2,0.97,1.0,0,47.0,0.44,6,28.0
1,2,2,12,-2.0,2,0.72,1.0,2,47.0,0.44,6,28.0
1,2,2,12,-1.0,2,0.72,1.0,1,47.0,0.44,6,28.0
1,2,2,12,-2.0,2,0.72,1.0,2,47.0,0.44,6,28.0
1,2,2,12,1.0,2,0.7,1.0,1,63.0,0.14,6,32.0
1,2,2,12,3.0,2,0.7,1.0,2,63.0,0.14,6,32.0
1,2,2,12,3.0,2,0.64,1.0,0,63.0,0.14,6,32.0
1,2,2,12,2.0,2,0.7,1.0,1,63.0,0.14,6,32.0
1,2,2,12,3.0,2,0.7,1.0,1,63.0,0.14,6,32.0
1,2,2,12,-1.0,2,0.75,1.0,0,69.0,1.08,6,23.2
1,2,2,12,-2.0,2,0.64,1.0,0,69.0,1.08,6,23.2
1,2,2,12,-2.0,2,0.64,1.0,0,69.0,1.08,6,23.2
1,2,2,12,0.0,2,0.66,1.0,1,69.0,1.08,6,23.2
1,2,2,12,-2.0,2,0.84,1.0,0,69.0,1.08,6,23.2
1,2,2,12,-1.0,2,0.84,1.0,1,69.0,1.08,6,23.2
1,2,2,12,-2.0,2,0.66,1.0,2,69.0,1.08,6,23.2
1,2,2,12,-2.0,2,0.66,1.0,1,69.0,1.08,6,23.2
1,2,2,12,-2.0,2,0.66,1.0,0,69.0,1.08,6,23.2
1,2,2,12,-1.0,2,0.84,1.0,1,69.0,1.08,6,23.2
1,2,2,12,-1.0,2,0.72,1.0,0,69.0,1.08,6,23.2
1,2,2,12,-1.0,2,0.72,1.0,2,69.0,1.08,6,23.2
1,2,2,12,-1.0,2,0.72,1.0,0,69.0,1.08,6,23.2
1,2,2,12,-3.0,2,0.72,1.0,0,69.0,1.08,6,23.2
1,2,2,12,-1.0,2,0.72,1.0,0,69.0,1.08,6,23.2
1,2,2,12,-2.0,2,0.97,1.0,0,52.0,0.23,6,27.0
1,2,2,12,-1.0,2,0.97,1.0,1,52.0,0.23,6,27.0
1,2,2,12,-2.0,2,0.84,1.0,0,52.0,0.23,6,27.0
1,2,2,12,-2.0,2,0.97,1.0,0,52.0,0.23,6,27.0
1,2,2,12,-2.0,2,0.97,1.0,0,52.0,0.23,6,27.0
1,2,2,12,3.0,2,0.97,1.0,1,52.0,0.23,6,27.0
1,2,2,12,1.0,2,0.84,1.0,2,52.0,0.23,6,27.0
1,2,2,12,-1.0,2,0.72,1.0,1,52.0,0.23,6,27.0
1,2,2,12,0.0,2,0.72,1.0,1,52.0,0.23,6,27.0
1,2,2,12,-1.0,2,0.66,1.0,1,52.0,0.23,6,27.0
1,2,2,12,-1.0,2,0.72,1.0,1,52.0,0.23,6,27.0
1,2,2,12,3.0,2,0.84,1.0,0,52.0,0.23,6,27.0
1,2,2,12,0.0,2,0.84,1.0,2,52.0,0.23,6,27.0
1,2,2,12,-2.0,2,0.84,1.0,0,51.0,0.11,6,26.6
1,2,2,12,2.0,2,0.84,1.0,1,51.0,0.11,6,26.6
1,2,2,12,2.0,2,0.97,1.0,1,51.0,0.11,6,26.6
1,2,2,12,3.0,2,0.84,1.0,0,51.0,0.11,6,26.6
1,2,2,12,3.0,2,0.84,1.0,1,51.0,0.11,6,26.6
1,2,2,12,3.0,2,0.84,1.0,1,51.0,0.11,6,26.6
1,2,2,12,2.0,2,0.84,1.0,1,51.0,0.11,6,26.6
1,2,2,12,-2.0,2,0.97,1.0,2,51.0,0.11,6,26.6
1,2,2,12,3.0,2,0.97,1.0,1,51.0,0.11,6,26.6
1,2,2,12,2.0,2,0.97,1.0,1,51.0,0.11,6,26.6
1,2,2,12,-2.0,2,0.97,1.0,0,51.0,0.11,6,26.6
1,2,2,12,-2.0,2,0.97,1.0,2,51.0,0.11,6,26.6
1,2,2,12,-2.0,2,0.84,1.0,2,51.0,0.11,6,26.6
1,2,2,12,2.0,2,0.97,1.0,1,51.0,0.11,6,26.6
1,2,0,12,2.0,2,0.84,1.0,1,67.0,0.03,6,31.6
1,2,0,12,1.0,2,0.84,1.0,1,67.0,0.03,6,31.6
1,2,0,12,2.0,2,0.7,1.0,1,67.0,0.03,6,31.6
1,2,0,12,1.0,2,0.84,1.0,1,67.0,0.03,6,31.6
1,2,0,12,1.0,2,0.7,1.0,2,67.0,0.03,6,31.6
1,2,0,12,3.0,2,0.7,1.0,1,67.0,0.03,6,31.6
1,2,0,12,2.0,2,0.7,1.0,1,72.0,0.78,6,30.9
1,2,0,12,2.0,2,0.7,1.0,1,72.0,0.78,6,30.9
1,2,0,12,0.0,2,0.64,1.2,0,72.0,0.78,6,30.9
1,2,0,12,1.0,2,0.7,1.0,1,72.0,0.78,6,30.9
1,2,0,12,2.0,2,0.7,1.0,1,72.0,0.78,6,30.9
1,2,0,12,2.0,2,0.72,1.0,1,72.0,0.78,6,30.9
1,2,2,12,-1.0,2,0.7,1.0,0,56.0,0.44,6,27.4
1,2,2,12,-2.0,2,0.73,1.0,0,63.0,0.01,6,27.1
1,2,2,12,-2.0,2,0.64,1.0,0,63.0,0.01,6,27.1
1,2,2,12,3.0,2,0.72,1.0,1,63.0,0.01,6,27.1
1,2,2,12,-1.0,2,0.84,1.0,2,55.0,0.03,6,27.7
1,2,2,12,-1.0,2,0.84,0.7,0,55.0,0.03,6,27.7
1,2,2,12,0.0,2,0.64,1.2,1,55.0,0.03,6,27.7
1,2,2,12,-1.0,2,0.6,2.0,0,55.0,0.03,6,27.7
1,2,0,12,3.0,2,0.7,1.0,1,56.0,0.02,6,29.0
1,2,0,12,1.0,2,0.7,1.0,1,56.0,0.02,6,29.0
1,2,0,12,-1.0,2,0.7,1.0,1,56.0,0.02,6,29.0
1,2,0,12,1.0,2,0.7,0.7,1,56.0,0.02,6,29.0
1,2,0,12,3.0,2,0.72,1.0,1,53.0,0.85,6,30.3
1,2,0,12,0.0,2,0.72,1.0,1,53.0,0.85,6,30.3
1,2,0,12,1.0,2,0.66,1.0,1,53.0,0.85,6,30.3
1,2,0,12,1.0,2,0.72,1.0,1,53.0,0.85,6,30.3
1,2,2,12,0.0,2,0.75,1.2,2,51.0,0.7,6,29.8
1,2,2,12,0.0,2,0.72,1.0,0,51.0,0.7,6,29.8
1,2,2,12,0.0,2,0.72,1.2,0,51.0,0.7,6,29.8
1,2,2,12,0.0,2,0.7,1.2,1,48.0,0.04,6,29.2
1,2,2,12,0.0,2,0.72,1.0,0,48.0,0.04,6,29.2
1,2,2,12,-1.0,2,0.68,1.0,1,45.0,0.62,6,27.6
1,2,2,12,-1.0,2,0.72,1.0,0,45.0,0.62,6,27.6
1,2,2,12,-2.0,2,0.7,1.0,2,45.0,0.62,6,27.6
1,2,2,12,1.0,2,0.7,1.0,0,45.0,0.62,6,27.6
1,2,0,12,1.0,2,0.7,1.0,1,53.0,0.85,6,30.3
1,2,2,12,0.0,2,0.82,1.0,1,50.0,0.12,6,28.9
1,2,2,12,0.0,2,0.72,1.0,1,50.0,0.12,6,28.9
1,2,2,12,0.0,2,0.72,1.0,1,50.0,0.12,6,28.9
1,2,2,12,1.0,2,0.68,1.0,1,50.0,0.12,6,28.9
1,2,2,12,3.0,2,0.62,1.0,1,50.0,0.12,6,28.9
1,2,2,12,2.0,2,0.72,1.0,1,50.0,0.12,6,28.9
1,2,0,12,3.0,2,0.64,1.0,1,69.0,0.27,6,33.2
1,2,0,12,3.0,2,0.7,1.0,1,69.0,0.27,6,33.2
1,2,0,12,3.0,2,0.72,1.0,1,69.0,0.27,6,33.2
1,2,0,12,3.0,2,0.72,1.0,1,69.0,0.27,6,33.2
1,2,0,12,2.0,2,0.72,1.0,1,69.0,0.27,6,33.2
1,2,2,12,0.0,2,0.7,1.0,0,46.0,0.01,6,27.1
1,2,2,12,0.0,2,0.64,1.0,0,46.0,0.01,6,27.1
1,2,2,12,0.0,2,0.64,1.0,0,46.0,0.01,6,27.1
1,2,2,12,0.0,2,0.75,1.0,0,46.0,0.01,6,27.1
1,2,2,12,-1.0,2,0.72,1.0,0,46.0,0.01,6,27.1
1,2,2,12,-1.0,2,0.72,1.0,2,46.0,0.01,6,27.1
1,2,2,12,-1.0,2,0.64,1.0,2,53.0,0.13,6,29.3
1,2,2,12,1.0,2,0.7,1.0,1,53.0,0.13,6,29.3
1,2,2,12,0.0,2,0.7,1.0,1,53.0,0.13,6,29.3
1,2,2,12,-1.0,2,0.72,1.0,2,53.0,0.13,6,29.3
1,2,2,12,-2.0,2,0.7,1.0,0,53.0,0.13,6,29.3
1,2,2,12,-2.0,2,0.69,1.0,2,53.0,0.13,6,29.3
1,2,2,12,-1.0,2,0.72,1.0,1,47.0,0.9,6,31.0
1,2,2,12,0.0,2,0.72,1.0,1,47.0,0.9,6,31.0
1,2,2,12,-1.0,2,0.7,1.0,2,47.0,0.9,6,31.0
1,2,2,12,-1.0,2,0.72,1.0,0,47.0,0.9,6,31.0
1,2,2,12,-2.0,2,0.7,1.0,1,47.0,0.9,6,31.0
1,2,2,12,0.0,2,0.97,1.0,0,45.0,0.05,6,29.4
1,2,2,12,-2.0,2,0.64,1.0,2,45.0,0.05,6,29.4
1,2,2,12,-2.0,2,0.7,1.0,2,45.0,0.05,6,29.4
1,2,2,12,0.0,2,0.7,1.0,0,45.0,0.05,6,29.4
1,2,2,12,0.0,2,0.7,1.0,0,45.0,0.05,6,29.4
1,2,2,12,0.0,2,0.7,1.0,0,45.0,0.05,6,29.4
1,2,2,12,-1.0,2,0.68,1.0,1,48.0,0.95,6,29.4
1,2,2,12,1.0,2,0.7,1.0,1,48.0,0.95,6,29.4
1,2,2,12,-1.0,2,0.97,1.0,0,48.0,0.95,6,29.4
1,2,2,12,1.0,2,0.68,1.0,1,53.0,0.01,6,28.3
1,2,2,12,0.0,2,0.68,1.0,0,53.0,0.01,6,28.3
1,2,2,12,-1.0,2,0.62,1.0,0,53.0,0.01,6,28.3
1,2,2,12,-1.0,2,0.73,1.0,2,53.0,0.01,6,28.3
1,2,2,12,1.0,2,0.68,1.0,1,53.0,0.01,6,28.3
1,2,2,12,-1.0,2,0.68,1.0,2,53.0,0.01,6,28.3
1,2,2,12,-1.0,2,0.62,1.0,0,26.0,0.06,6,27.1
1,2,2,12,-1.0,2,0.62,1.0,1,26.0,0.06,6,27.1
1,2,2,12,-1.0,2,0.62,1.0,1,28.0,0.1,6,26.7
1,2,2,12,-1.0,2,0.68,1.0,2,28.0,0.1,6,26.7
1,2,2,12,-1.0,2,0.62,1.0,2,54.0,0.18,6,27.0
1,2,2,12,3.0,2,0.62,1.0,1,54.0,0.18,6,27.0
1,2,2,12,0.0,2,0.62,1.0,1,54.0,0.18,6,27.0
1,2,2,12,-1.0,2,0.62,1.0,2,54.0,0.18,6,27.0
1,2,2,12,-1.0,2,0.62,1.0,2,60.0,0.64,6,26.3
1,2,2,12,-2.0,2,0.62,1.0,0,60.0,0.64,6,26.3
1,2,2,12,-1.0,2,0.68,1.0,0,60.0,0.64,6,26.3
1,2,2,12,-1.0,2,0.62,1.0,1,60.0,0.64,6,26.3
1,2,2,12,-2.0,2,0.62,1.0,0,60.0,0.64,6,26.3
1,2,2,12,-2.0,2,0.68,1.0,0,60.0,0.64,6,26.3
1,2,2,12,-2.0,2,0.62,1.0,1,56.0,0.07,6,26.7
1,2,2,12,2.0,2,0.62,1.0,2,56.0,0.07,6,26.7
1,2,2,12,-2.0,2,0.68,1.0,0,56.0,0.06,6,26.5
1,2,2,12,-3.0,2,0.73,1.0,2,50.0,0.47,6,26.6
1,2,2,12,2.0,2,0.62,1.0,2,50.0,0.47,6,26.6
1,2,2,12,-2.0,2,0.62,1.0,0,50.0,0.47,6,26.6
1,2,2,12,0.0,2,0.62,1.0,0,50.0,0.47,6,26.6
1,2,2,12,-1.0,2,0.62,1.0,0,50.0,0.47,6,26.6
1,2,2,12,0.0,2,0.73,1.0,0,50.0,0.47,6,26.6
1,2,2,12,-1.0,2,0.62,1.0,0,52.0,0.12,6,26.5
1,2,2,12,-2.0,2,0.62,1.0,0,52.0,0.12,6,26.5
1,2,2,12,-1.0,2,0.62,1.0,2,52.0,0.19,6,26.5
1,2,2,12,0.0,2,0.62,1.0,0,52.0,0.19,6,26.5
1,2,2,12,1.0,2,0.62,1.0,1,64.0,0.66,6,32.3
1,2,2,12,0.0,2,0.7,1.0,0,64.0,0.66,6,32.3
1,2,2,12,2.0,2,0.95,1.0,1,64.0,0.66,6,32.3
1,2,2,12,1.0,2,0.7,1.0,0,64.0,0.66,6,32.3
1,2,2,12,2.0,2,0.84,1.0,1,58.0,0.78,6,33.7
1,2,2,12,1.0,2,0.84,1.0,0,58.0,0.78,6,33.7
1,2,2,12,3.0,2,0.84,1.0,1,58.0,0.78,6,33.7
1,2,2,12,3.0,2,0.82,1.0,1,58.0,0.53,6,33.4
1,2,2,12,3.0,2,0.82,1.0,1,58.0,0.53,6,33.4
1,2,2,12,2.0,2,0.68,1.0,1,58.0,0.53,6,33.4
1,2,2,12,1.0,2,0.66,1.0,1,58.0,0.53,6,33.4
1,2,2,12,3.0,2,0.64,1.0,2,58.0,0.53,6,33.4
1,2,2,12,-2.0,2,0.62,1.0,0,56.0,0.06,6,26.5
1,2,2,12,1.0,2,0.7,1.0,1,56.0,1.43,6,34.0
1,2,2,12,3.0,2,0.75,1.0,1,56.0,1.43,6,34.0
1,2,2,12,2.0,2,0.64,1.0,0,56.0,1.43,6,34.0
1,2,2,12,1.0,2,0.75,1.0,1,56.0,1.43,6,34.0
1,2,2,12,0.0,2,0.66,1.0,1,56.0,1.43,6,34.0
1,2,2,12,3.0,2,0.72,1.0,1,56.0,1.43,6,34.0
1,2,2,12,1.0,2,0.7,1.0,1,56.0,1.43,6,34.0
1,2,2,12,2.0,2,0.7,1.0,1,61.0,0.64,6,33.0
1,2,2,12,2.0,2,0.7,1.0,0,61.0,0.64,6,33.0
1,2,2,12,3.0,2,0.75,1.0,1,61.0,0.64,6,33.0
1,2,2,12,2.0,2,0.72,1.0,1,61.0,0.64,6,33.0
1,2,2,12,2.0,2,0.75,1.0,1,61.0,0.64,6,33.0
1,2,2,12,2.0,2,0.64,1.0,1,61.0,0.64,6,33.0
1,2,0,12,-1.0,2,0.68,1.0,0,53.0,0.27,6,25.8
1,2,0,12,-1.0,2,0.62,1.0,0,53.0,0.27,6,25.8
1,2,0,12,-2.0,2,0.62,1.0,1,53.0,0.27,6,25.8
1,2,0,12,-1.0,2,0.73,1.0,1,53.0,0.27,6,25.8
1,2,0,12,2.0,2,0.68,1.0,1,53.0,0.27,6,25.8
1,2,0,12,0.0,2,0.62,1.0,0,53.0,0.27,6,25.8
1,2,0,12,-1.0,2,0.62,1.0,0,53.0,0.27,6,25.8
1,2,2,12,-1.0,2,0.62,1.0,2,57.0,0.25,6,24.0
1,2,2,12,-2.0,2,0.68,1.0,2,57.0,0.25,6,24.0
1,2,2,12,0.0,2,0.62,1.0,1,57.0,0.25,6,24.0
1,2,2,12,-1.0,2,0.68,1.0,1,57.0,0.25,6,24.0
1,2,2,12,-2.0,2,0.62,1.0,0,57.0,0.25,6,24.0
1,2,2,12,3.0,2,0.62,1.0,1,57.0,0.25,6,24.0
1,2,2,12,-1.0,2,0.62,1.0,2,56.0,0.29,6,25.8
1,2,2,12,0.0,2,0.62,1.0,1,56.0,0.29,6,25.8
1,2,2,12,-1.0,2,0.62,1.0,2,56.0,0.29,6,25.8
1,2,2,12,-2.0,2,0.62,1.0,2,54.0,0.29,6,25.8
1,2,2,12,-1.0,2,0.62,1.0,1,54.0,0.29,6,25.8
1,2,2,12,-1.0,2,0.62,1.0,1,53.0,0.37,6,25.3
1,2,0,12,0.0,2,0.7,1.0,1,54.0,0.03,6,27.0
1,2,0,12,1.0,2,0.64,1.0,1,54.0,0.03,6,27.0
1,2,0,12,1.0,2,0.65,1.0,1,54.0,0.03,6,27.0
1,2,0,12,0.0,2,0.75,1.0,1,54.0,0.03,6,27.0
1,2,0,12,2.0,2,0.64,1.2,1,54.0,0.03,6,27.0
1,2,0,12,-2.0,2,0.65,1.2,2,54.0,0.03,6,27.0
1,2,0,12,-1.0,2,0.84,1.2,1,54.0,0.03,6,27.0
1,2,0,12,3.0,2,0.84,1.0,1,54.0,0.03,6,27.0
1,2,0,12,-2.0,2,0.7,1.0,0,54.0,0.03,6,27.0
1,2,0,12,0.0,2,0.7,1.0,0,54.0,0.03,6,27.0
1,2,0,12,2.0,2,0.62,1.2,1,53.0,0.03,6,33.2
1,2,0,12,2.0,2,0.62,1.0,1,53.0,0.03,6,33.2
1,2,0,12,3.0,2,0.62,1.0,1,53.0,0.03,6,33.2
1,2,0,12,2.0,2,0.62,1.0,1,53.0,0.03,6,33.2
1,2,0,12,3.0,2,0.62,1.2,1,53.0,0.03,6,33.2
1,2,0,12,3.0,2,0.62,1.0,1,53.0,0.03,6,33.9
1,2,0,12,2.0,2,0.62,1.0,1,53.0,0.03,6,33.9
1,2,0,12,3.0,2,0.63,1.0,1,53.0,0.03,6,33.9
1,2,0,12,2.0,2,0.82,1.0,1,53.0,0.03,6,33.9
1,2,0,12,3.0,2,0.62,1.0,1,55.0,0.21,6,33.8
1,2,0,12,3.0,2,0.62,1.0,1,56.0,0.11,6,33.9
1,2,0,12,3.0,2,0.68,1.0,1,58.0,1.38,6,34.4
1,2,0,12,2.0,2,0.62,1.2,1,62.0,0.3,6,33.7
1,2,0,12,3.0,2,0.62,1.0,1,62.0,0.3,6,33.7
1,2,0,12,2.0,2,0.68,1.2,1,62.0,0.3,6,33.7
1,2,0,12,2.0,2,0.62,1.2,1,62.0,0.3,6,33.7
1,2,0,12,1.0,2,0.68,1.0,1,62.0,0.3,6,33.7
1,2,0,12,2.0,2,0.62,1.0,1,62.0,0.3,6,33.7
1,2,0,12,3.0,2,0.62,1.0,1,62.0,0.3,6,33.7
1,2,0,12,2.0,2,0.62,1.0,1,55.0,0.3,6,35.2
1,2,0,12,1.0,2,0.62,1.0,1,55.0,0.3,6,35.2
1,2,0,12,1.0,2,0.68,1.2,1,65.0,0.44,6,32.6
1,2,2,12,-2.0,2,0.73,1.0,2,45.0,0.02,6,25.0
1,2,2,12,-2.0,2,0.68,1.0,0,45.0,0.02,6,25.0
1,2,2,12,-2.0,2,0.69,1.0,0,45.0,0.02,6,25.0
1,2,2,12,0.0,2,0.68,1.0,0,45.0,0.02,6,25.0
1,2,2,12,3.0,2,0.95,1.0,1,45.0,0.02,6,25.0
1,2,0,12,-2.0,2,0.53,1.0,0,44.0,0.03,6,28.2
1,2,0,12,-1.0,2,0.59,1.0,0,44.0,0.03,6,28.2
1,2,2,12,0.0,2,0.58,2.0,0,46.0,0.03,6,28.1
1,2,2,12,-1.0,2,0.62,1.0,2,46.0,0.03,6,28.1
1,2,2,12,1.0,2,0.62,1.0,1,46.0,0.03,6,28.1
1,2,2,12,2.0,2,0.62,1.0,1,46.0,0.03,6,28.1
1,2,2,12,1.0,2,0.82,1.0,1,46.0,0.03,6,28.1
1,2,2,12,-1.0,2,0.63,1.0,1,46.0,0.03,6,28.1
1,2,2,12,-2.0,2,0.62,1.0,0,46.0,0.41,6,24.6
1,2,2,12,0.0,2,0.62,1.0,0,46.0,0.41,6,24.6
1,2,2,12,0.0,2,0.62,1.0,1,46.0,0.41,6,24.6
1,2,2,12,-1.0,2,0.62,1.0,0,46.0,0.41,6,24.6
1,2,2,12,0.0,2,0.62,1.0,0,46.0,0.41,6,24.6
1,2,0,12,1.0,2,0.62,1.2,1,65.0,0.44,6,32.6
1,2,0,12,3.0,2,0.62,1.2,1,65.0,0.44,6,32.6
1,2,0,12,3.0,2,0.62,1.2,1,65.0,0.44,6,32.6
1,2,0,12,2.0,2,0.73,1.0,1,65.0,0.44,6,32.6
1,2,0,12,2.0,2,0.58,2.0,1,65.0,0.44,6,32.6
1,2,2,12,-1.0,2,0.63,1.0,0,44.0,0.05,6,26.7
1,2,2,12,3.0,2,0.73,1.0,1,44.0,0.05,6,26.7
1,2,2,12,0.0,2,0.63,1.0,0,44.0,0.05,6,26.7
1,2,2,12,0.0,2,0.62,1.0,2,44.0,0.05,6,26.7
1,2,2,12,0.0,2,0.62,1.2,0,44.0,0.05,6,26.7
1,2,2,12,2.0,2,0.68,1.0,1,44.0,0.05,6,26.7
1,2,2,12,-1.0,2,0.68,1.0,2,44.0,0.05,6,26.7
1,2,2,12,2.0,2,0.68,1.0,1,45.0,0.01,6,26.3
1,2,2,12,3.0,2,0.62,1.2,1,45.0,0.01,6,26.3
1,2,2,12,3.0,2,0.68,1.0,1,45.0,0.01,6,26.3
1,2,2,12,2.0,2,0.62,1.2,1,45.0,0.01,6,26.3
1,2,2,12,0.0,2,0.68,1.2,0,46.0,0.14,6,25.6
1,2,2,12,3.0,2,0.73,1.2,1,46.0,0.14,6,25.6
1,2,2,12,-2.0,2,0.62,1.0,0,46.0,0.14,6,25.6
1,2,2,12,-1.0,2,0.63,1.0,1,46.0,0.14,6,25.6
1,2,2,12,2.0,2,0.82,1.0,1,46.0,0.14,6,25.6
1,2,2,12,-1.0,2,0.62,1.0,2,46.0,0.14,6,25.6
1,2,2,12,-1.0,2,0.62,1.0,0,46.0,0.05,6,25.4
1,2,2,12,-1.0,2,0.62,1.0,2,46.0,0.05,6,25.4
1,2,2,12,-1.0,2,0.62,1.0,0,46.0,0.05,6,25.4
1,2,2,12,-2.0,2,0.62,1.0,2,46.0,0.05,6,25.4
1,2,2,12,0.0,2,0.68,1.0,0,46.0,0.05,6,25.4
1,2,2,12,-2.0,2,0.62,1.0,0,46.0,0.05,6,25.4
1,2,2,12,-1.0,2,0.62,1.0,0,46.0,0.01,6,25.5
1,2,2,12,-1.0,2,0.62,1.0,1,46.0,0.01,6,25.5
